iau_name,ztf_name,ra,dec,jd_discovery_date,jd_start,jd_end
2020lkg,ZTF20abddeva,18.296720833333335,84.39816666666667,2458999.93513,2458749.93513,2459249.93513
2020lkf,ZTF19acstdzs,24.76995416666666,85.47434166666667,2458999.93513,2458749.93513,2459249.93513
2020lfw,ZTF20abclnla,243.5917875,32.62054722222222,2458996.81767,2458746.81767,2459246.81767
2020lls,ZTF20abdnpdo,257.58965416666666,24.437236111111112,2459000.75101,2458750.75101,2459250.75101
2020llg,ZTF18aamjqes,255.15919166666663,24.438777777777776,2459000.82976,2458750.82976,2459250.82976
2020liy,ZTF20abcdrsm,255.24009583333333,22.17863611111111,2458996.812,2458746.812,2459246.812
2020meq,ZTF19aaaqklx,260.48622083333333,14.934002777777778,2458998.83241,2458748.83241,2459248.83241
2020lli,ZTF18abrwqpr,254.27945833333328,23.778869444444442,2458999.90101,2458749.90101,2459249.90101
2020kss,ZTF20aaztndl,248.59183333333328,18.72674722222222,2458985.8103240742,2458735.810324,2459235.810324
2020jww,ZTF20aazpphd,242.71496249999998,27.161694444444443,2458983.923,2458733.923,2459233.923
2020kbl,ZTF20aazpwen,243.81764583333333,21.093383333333332,2458983.012,2458733.012,2459233.012
2020maq,ZTF20abedwwf,263.2773291666666,38.27115277777778,2459008.8122454053,2458758.812245,2459258.812245
2020jxq,ZTF20aazoqmh,268.20491666666663,38.22883888888889,2458981.092,2458731.092,2459231.092
2020kcw,ZTF20aazoptu,258.9566791666666,39.406774999999996,2458985.8957985993,2458735.895799,2459235.895799
2020kbu,ZTF20aazoitd,257.60965,42.00355277777778,2458985.8958,2458735.8958,2459235.8958
2020kda,ZTF20aazpfug,247.64167499999996,42.525933333333334,2458985.807685197,2458735.807685,2459235.807685
2020lit,ZTF19abkrbjt,254.42079166666662,39.04901666666667,2458997.8958681016,2458747.895868,2459247.895868
2020lfk,ZTF20abcdzod,240.48082499999995,46.986180555555556,2458996.8204514002,2458746.820451,2459246.820451
2020kzr,ZTF20abbckbb,254.28055833333326,48.02496111111111,2458992.85181,2458742.85181,2459242.85181
2020kav,ZTF20aazhrpp,243.1204791666666,45.96006388888889,2458979.84649,2458729.84649,2459229.84649
2020maw,ZTF20abedygm,246.51538749999997,63.35455833333334,2459008.83064,2458758.83064,2459258.83064
2020kzp,ZTF20abawtpy,257.57265,51.84284166666667,2458991.114,2458741.114,2459241.114
2020mce,ZTF20abegbbk,294.603575,64.36651111111111,2459009.7876042016,2458759.787604,2459259.787604
2020kbp,ZTF19abwmoei,291.20517499999994,62.97479722222222,2458985.90596,2458735.90596,2459235.90596
2020ktc,ZTF20abawvut,249.26470833333335,83.39362222222223,2458991.826770799,2458741.826771,2459241.826771
2020lir,ZTF20abcxope,16.625620833333333,75.74361388888889,2458998.952465301,2458748.952465,2459248.952465
2020lao,ZTF20abbplei,256.72749999999996,30.2715,2458994.913,2458744.913,2459244.913
2020kte,ZTF20abavxpk,259.12170416666663,29.445547222222224,2458987.074,2458737.074,2459237.074
2020kbq,ZTF20aazooyu,258.5980333333333,30.98672777777778,2458984.90863,2458734.90863,2459234.90863
2020kzs,ZTF20abbpkng,258.7292708333333,35.52047777777778,2458994.81447,2458744.81447,2459244.81447
2020mes,ZTF20abefzfc,261.86411666666663,30.192547222222224,2459009.86318,2458759.86318,2459259.86318
2020kbs,ZTF18aamjqeh,258.707675,26.238333333333333,2458984.90206,2458734.90206,2459234.90206
2020dbl,ZTF18aailiil,199.70522916666664,43.938538888888885,2458900.8631018517,2458650.863102,2459150.863102
2020eck,ZTF20aasotla,195.48265416666666,39.88638611111111,2458913.9713193984,2458663.971319,2459163.971319
2020dyt,ZTF20aakshpp,197.9009458333333,58.13375277777778,2458913.011203704,2458663.011204,2459163.011204
2020dop,ZTF20aakyyrx,196.43462499999998,55.440466666666666,2458905.80375,2458655.80375,2459155.80375
2020dho,ZTF20aaqqjff,184.23655,62.279375,2458903.8849768518,2458653.884977,2459153.884977
2020dbi,ZTF20aaqagdj,193.62022916666666,61.99990833333334,2458900.847824074,2458650.847824,2459150.847824
2020dwy,ZTF20aascxkg,241.98513749999998,69.90244166666668,2458909.0362,2458659.0362,2459159.0362
2020cxd,ZTF20aapchqy,261.6227083333333,71.09397222222222,2458899.030648148,2458649.030648,2459149.030648
2020dts,ZTF20aaqtijt,259.936475,68.86531666666666,2458904.012152778,2458654.012153,2459154.012153
2020drk,ZTF20aaozhyr,171.86610416666664,23.997569444444444,2458903.8135,2458653.8135,2459153.8135
2020dbf,ZTF20aapyzpr,170.12476666666666,26.953511111111112,2458900.8151041665,2458650.815104,2459150.815104
2020dkk,ZTF20aaqxnmt,170.81731666666664,16.528824999999998,2458904.747002303,2458654.747002,2459154.747002
2020eee,ZTF20aasokxu,180.01489166666664,10.372297222222223,2458913.94488,2458663.94488,2459163.94488
2020drs,ZTF18aabbkag,168.65437916666664,12.817377777777777,2458906.81111,2458656.81111,2459156.81111
2020dzi,ZTF20aasffjj,169.98548749999998,20.585444444444445,2458912.7710648035,2458662.771065,2459162.771065
2020ect,ZTF20aasmgqk,162.49987916666666,23.431558333333335,2458913.776944398,2458663.776944,2459163.776944
2020dqv,ZTF20aapmanz,167.71034166666664,13.559433333333335,2458905.962,2458655.962,2459155.962
2020dia,ZTF20aaoxzax,166.57494583333332,17.623355555555555,2458900.8310069446,2458650.831007,2459150.831007
2020dcx,ZTF20aaoldej,192.734375,40.186749999999996,2458898.8719907408,2458648.871991,2459148.871991
2020dyu,ZTF20aasfhia,184.9130458333333,33.04038611111111,2458913.008449097,2458663.008449,2459163.008449
2020dxw,ZTF20aaqppwh,188.69413749999995,31.149933333333333,2458911.90403,2458661.90403,2459161.90403
2020dcs,ZTF20aaocqkr,183.35656666666665,37.699124999999995,2458254.935,2458004.935,2458504.935
2020edv,ZTF20aapmsjs,187.45005833333332,38.441069444444445,2458901.8897,2458651.8897,2459151.8897
2020eek,ZTF18aatxmrr,186.04870833333334,55.83492777777778,2458915.88951,2458665.88951,2459165.88951
2020elp,ZTF20aassfpl,189.81765416666664,52.51071944444445,2458914.93302,2458664.93302,2459164.93302
2020cym,ZTF20aaolglj,206.25065416666666,51.08952777777778,2458899.978298611,2458649.978299,2459149.978299
2020ebr,ZTF20aarjgox,233.9797458333333,64.62211111111111,2458911.092,2458661.092,2459161.092
2020dgc,ZTF20aaqpxtm,228.4790333333333,52.723025,2458904.0092708333,2458654.009271,2459154.009271
2020ecl,ZTF20aasosot,227.41765416666667,54.099175,2458913.964409699,2458663.96441,2459163.96441
2020cxf,ZTF20aankhoa,231.14677916666665,53.77309722222222,2458899.015659722,2458649.01566,2459149.01566
2020doo,ZTF20aareaxm,207.00297916666665,69.2758861111111,2458905.782615694,2458655.782616,2459155.782616
2020dya,ZTF20aasijew,216.90540416666664,69.68641111111111,2458912.95794,2458662.95794,2459162.95794
2020ddi,ZTF20aaqhjau,219.1368583333333,76.29302777777778,2458901.9074652777,2458651.907465,2459151.907465
2020duz,ZTF20aasbuns,197.64223749999996,70.32978888888888,2458911.8939,2458661.8939,2459161.8939
2020dnh,ZTF18aavvvoy,261.6895916666667,58.903219444444446,2458904.0117,2458654.0117,2459154.0117
2020gpe,ZTF20aaurgib,249.8846416666666,66.03772777777777,2458951.6401504627,2458701.64015,2459201.64015
2020dvo,ZTF20aasczqu,288.6732583333333,76.61617777777778,2458911.99383,2458661.99383,2459161.99383
2020ddu,ZTF20aapcjjo,290.4894708333333,65.91444722222222,2458899.03,2458649.03,2459149.03
2020dhk,ZTF20aaqtjns,306.34449166666667,66.782225,2458904.014039352,2458654.014039,2459154.014039
2020dwj,ZTF20aasczoy,292.65214999999995,69.97474722222222,2458912.045358796,2458662.045359,2459162.045359
2020dsl,ZTF18acjfdnk,289.6927333333333,68.56709444444444,2458909.00731,2458659.00731,2459159.00731
2020dge,ZTF20aapcfwh,303.6063625,69.11783333333332,2458899.02875,2458649.02875,2459149.02875
2020dvf,ZTF20aascxxk,278.4886125,58.07503055555556,2458912.00742,2458662.00742,2459162.00742
2020dsn,ZTF20aarucek,281.96867499999996,60.686522222222216,2458904.015,2458654.015,2459154.015
2020dwn,ZTF20aasbvzd,183.01702499999996,28.680544444444447,2458911.901238403,2458661.901238,2459161.901238
2021via,ZTF21abrhhty,292.7779583333333,59.92677777777777,2459434.7411690047,2459184.741169,2459684.741169
2021vwj,ZTF21abrhujh,298.58122499999996,61.23638888888889,2459434.763,2459184.763,2459684.763
2021vib,ZTF21abrhggj,283.3119083333333,59.900952777777775,2459434.7411690047,2459184.741169,2459684.741169
2021urs,ZTF21abqfxnf,294.1060875,64.6433638888889,2459427.8498,2459177.8498,2459677.8498
2021wkj,ZTF21abqtdxz,290.807325,59.758066666666664,2459427.849988426,2459177.849988,2459677.849988
2021uhw,ZTF21abpiqxi,294.27259166666664,63.09798888888889,2459422.874016204,2459172.874016,2459672.874016
2021uyp,ZTF21abqtzjk,287.7345583333333,63.02418055555555,2459427.805544005,2459177.805544,2459677.805544
2021vgh,ZTF21abrhtpk,297.028275,59.227786111111115,2459429.827962998,2459179.827963,2459679.827963
2021udo,ZTF21abousji,266.11359999999996,58.981075000000004,2459422.871,2459172.871,2459672.871
2021xrv,ZTF21abutvjn,252.0039708333333,63.415927777777775,2459440.721,2459190.721,2459690.721
2021urj,ZTF18aawmerr,266.79920833333335,64.80505277777777,2459428.740671296,2459178.740671,2459678.740671
2021ufr,ZTF21abowuju,267.8890416666667,65.24836111111111,2459423.825995405,2459173.825995,2459673.825995
2021vtv,ZTF21abrllqs,258.1989208333333,69.41837500000001,2459428.703,2459178.703,2459678.703
2021vzn,ZTF18abfeepj,256.79937916666665,63.39263888888889,2459435.6989582987,2459185.698958,2459685.698958
2021unw,ZTF18aatzsnv,266.5908124999999,63.33641666666667,2459425.86937,2459175.86937,2459675.86937
2021xrp,ZTF21abvaurz,254.3042708333333,66.22345555555556,2459443.698,2459193.698,2459693.698
2021uzb,ZTF21abpumsz,262.67637499999995,64.45475833333333,2459430.786192095,2459180.786192,2459680.786192
2021ufo,ZTF21abowuqh,216.26253749999998,64.28114166666667,2459423.724247697,2459173.724248,2459673.724248
2021uni,ZTF21abqetmr,210.7609125,69.63002777777777,2459427.7170023033,2459177.717002,2459677.717002
2021ufl,ZTF21abowvhs,213.75112916666666,65.27194722222222,2459423.724247697,2459173.724248,2459673.724248
2021vkq,ZTF21abrthxx,287.1364333333333,34.566855555555556,2459435.7480207984,2459185.748021,2459685.748021
2021vzh,ZTF21abtfjzb,291.5064458333333,36.92358888888889,2459436.8535301043,2459186.85353,2459686.85353
2021vzy,ZTF18acxgwpj,288.9632708333333,32.70473055555556,2459438.725,2459188.725,2459688.725
2021vll,ZTF21abpjmhn,312.55670416666663,28.58548888888889,2459424.779,2459174.779,2459674.779
2021vzu,ZTF21abtewnh,312.6726541666666,30.43928888888889,2459440.739,2459190.739,2459690.739
2021vvz,ZTF21abrslth,311.27632083333333,26.65276944444444,2459435.721273102,2459185.721273,2459685.721273
2021uef,ZTF21abourqt,297.40175416666665,42.23987777777778,2459422.891608796,2459172.891609,2459672.891609
2021uuk,ZTF21abpiqsc,298.7078541666666,46.58266666666667,2459424.727,2459174.727,2459674.727
2021umt,ZTF21abqfxqp,304.83502916666663,51.95903055555556,2459424.7648379975,2459174.764838,2459674.764838
2021ucn,ZTF21abpkcfc,299.22814999999997,54.011002777777776,2459421.01,2459171.01,2459671.01
2021uhz,ZTF21abousyu,293.8938916666666,53.25041944444445,2459422.894444444,2459172.894444,2459672.894444
2021vui,ZTF21absmnwn,293.52145833333327,48.337133333333334,2459435.723,2459185.723,2459685.723
2021ucq,ZTF21abouexm,292.04883749999993,47.19233055555555,2459421.036,2459171.036,2459671.036
2021wwt,ZTF21abuuvqz,281.76268333333337,45.508119444444446,2459441.79,2459191.79,2459691.79
2021vhw,ZTF21abrhtwq,284.9192,39.087725,2459434.760092604,2459184.760093,2459684.760093
2021vqd,ZTF21abrhhek,282.3345166666666,45.322588888888895,2459434.742,2459184.742,2459684.742
2021uiv,ZTF21abpphns,278.7812375,41.762855555555554,2459423.8284375,2459173.828438,2459673.828438
2021wab,ZTF19aanylvv,279.3364541666666,46.521522222222224,2459439.8463,2459189.8463,2459689.8463
2021vhz,ZTF21abrhihu,284.64316249999996,48.176405555555554,2459434.742118102,2459184.742118,2459684.742118
2021udu,ZTF21abppeza,284.3998416666666,42.80200833333333,2459422.958,2459172.958,2459672.958
2021uwh,ZTF21abppfrm,286.0691,38.315838888888884,2459425.759,2459175.759,2459675.759
2021utr,ZTF21abqsvdl,281.6369291666666,43.93438611111111,2459425.761840301,2459175.76184,2459675.76184
2021vhx,ZTF21abrhtdo,283.2982416666666,41.59031388888889,2459429.8326042015,2459179.832604,2459679.832604
2021umu,ZTF21abqfusn,275.98916249999996,52.61698055555556,2459425.7604167014,2459175.760417,2459675.760417
2021vxm,ZTF21absyjan,268.5322083333333,52.865205555555555,2459434.742604201,2459184.742604,2459684.742604
2021uhv,ZTF21abpjeds,285.35984999999994,54.27399722222222,2459424.7260301043,2459174.72603,2459674.72603
2021ugn,ZTF19abvxgtn,277.17499999999995,48.24301111111111,2459423.763,2459173.763,2459673.763
2021udt,ZTF21abotuqo,278.03199166666667,49.34747222222222,2459414.88766,2459164.88766,2459664.88766
2021wmh,ZTF21abtqqih,276.521575,48.97841666666667,2459439.760775463,2459189.760775,2459689.760775
2021uqt,ZTF21abqlkgv,272.0618124999999,59.27137777777778,2459425.869375,2459175.869375,2459675.869375
2021uiw,ZTF21abppeys,265.1303541666666,54.03395555555555,2459425.760902801,2459175.760903,2459675.760903
2021xts,ZTF21abvyxhc,283.8748166666667,52.43320833333333,2459434.852,2459184.852,2459684.852
2021uit,ZTF21abprjgf,269.4089375,58.764325,2459419.853425903,2459169.853426,2459669.853426
2021uqr,ZTF21abqlmne,262.0404249999999,73.34728333333332,2459423.967,2459173.967,2459673.967
2021uri,ZTF19aaslowj,294.06825833333335,75.15017222222222,2459426.841226898,2459176.841227,2459676.841227
2021uyv,ZTF21abqkyye,264.0896333333333,74.18412777777777,2459030.91,2458780.91,2459280.91
2021urf,ZTF21abpiosb,275.87442916666663,69.58791111111111,2459425.869849502,2459175.86985,2459675.86985
2021vvl,ZTF21absuqvh,293.12817083333334,68.00914166666666,2459438.866770799,2459188.866771,2459688.866771
2021uhp,ZTF21abpkbmo,286.6598625,79.7912361111111,2459422.872557905,2459172.872558,2459672.872558
2021uqs,ZTF21abqllyn,278.01231249999995,79.50730277777778,2459424.723148102,2459174.723148,2459674.723148
2021udq,ZTF21abnwmdt,236.58313333333334,78.3727,2459410.743,2459160.743,2459660.743
2021uyd,ZTF21abqzzkw,268.1971375,81.09693055555555,2459424.723148102,2459174.723148,2459674.723148
2021uja,ZTF21abpoufi,237.12865416666665,68.92635,2459424.875,2459174.875,2459674.875
2021vvv,ZTF21abslwdx,241.71427916666664,67.45608611111112,2459435.696087998,2459185.696088,2459685.696088
2021wkk,ZTF21abrfxum,240.06896666666665,61.45108611111112,2459427.72,2459177.72,2459677.72
2021voq,ZTF21abscscn,225.28780416666666,70.01779722222223,2459434.7222684952,2459184.722268,2459684.722268
2021ugm,ZTF21aarhsav,223.0861083333333,64.341425,2459423.724247697,2459173.724248,2459673.724248
2021vjb,ZTF18abhhfhe,227.3888208333333,70.78337222222223,2459434.699664398,2459184.699664,2459684.699664
2021uzj,ZTF21abownzs,220.79039166666664,69.92289722222223,2459423.701,2459173.701,2459673.701
2021agap,ZTF21acqzpwf,146.85778749999997,10.751166666666666,2459550.963958299,2459300.963958,2459800.963958
2021agau,ZTF21acqzlhb,153.80540833333333,3.046219444444444,2459550.957152801,2459300.957153,2459800.957153
2021afvn,ZTF21acqzlee,154.18939999999998,5.196613888888889,2459550.957,2459300.957,2459800.957
2022oz,ZTF22aaaimze,159.44200833333332,13.135919444444443,2459591.976,2459341.976,2459841.976
2022gi,ZTF22aabvmvc,163.08022083333333,17.877613888888888,2459588.029,2459338.029,2459838.029
2021agah,ZTF21acrajda,169.60539166666666,16.261675,2459550.9846875,2459300.984688,2459800.984688
2021afzx,ZTF21acrbeai,167.00091666666665,12.046858333333333,2459550.978877303,2459300.978877,2459800.978877
2021afzq,ZTF21acrbywn,189.28085416666664,7.247627777777778,2459551.027465301,2459301.027465,2459801.027465
2021agab,ZTF21acratwj,181.53023749999997,2.9289416666666663,2459550.9989351965,2459300.998935,2459800.998935
2022ej,ZTF22aaabjxi,115.65189166666666,17.189547222222224,2459585.55757,2459335.55757,2459835.55757
2021agjj,ZTF22aaavtlk,110.64602499999998,18.034647222222222,2459565.89,2459315.89,2459815.89
2021agaq,ZTF21acqznwj,142.28222499999995,19.342975,2459550.963495405,2459300.963495,2459800.963495
2021agji,ZTF22aaabzju,141.77475416666664,24.107472222222224,2459565.956,2459315.956,2459815.956
2021aggu,ZTF22aaacaix,136.88000416666665,18.436044444444445,2459559.38138,2459309.38138,2459809.38138
2021agbb,ZTF18aajietg,155.654375,21.107691666666668,2459550.956203704,2459300.956204,2459800.956204
2021afur,ZTF21acqgsri,155.55415833333333,17.861225,2459550.96493,2459300.96493,2459800.96493
2021afzs,ZTF21acrbqyf,159.86445416666666,17.197808333333334,2459550.964930602,2459300.964931,2459800.964931
2021afvy,ZTF21acrbqll,153.6267333333333,21.78268333333333,2459550.956203704,2459300.956204,2459800.956204
2021agat,ZTF21acqzlvr,155.77957916666662,20.978127777777775,2459550.956203704,2459300.956204,2459800.956204
2021agrt,ZTF22aaanldo,151.40098333333333,14.56056388888889,2459577.93,2459327.93,2459827.93
2021afvo,ZTF21acqzlvn,155.5536958333333,21.510302777777778,2459550.956,2459300.956,2459800.956
2022kh,ZTF22aaaskxg,160.5809083333333,6.200816666666666,2459588.031,2459338.031,2459838.031
2021agfq,ZTF22aaajlae,164.78066666666663,1.8894833333333334,2459561.099,2459311.099,2459811.099
2022nv,ZTF21acrbbjl,162.9263208333333,0.1736361111111111,2459588.034,2459338.034,2459838.034
2022K,ZTF22aaajbnz,161.52055,-2.22125,2459581.018,2459331.018,2459831.018
2022Q,ZTF22aabvwnj,177.79298749999998,0.11500833333333334,2459581.049,2459331.049,2459831.049
2021afvj,ZTF21acrbwwj,178.2620083333333,3.207352777777778,2459550.999,2459300.999,2459800.999
2022gk,ZTF22aaacnlp,181.77884583333332,6.064875,2459588.138,2459338.138,2459838.138
2022hz,ZTF22aaaeayb,181.02567499999998,-2.9541333333333335,2459589.043,2459339.043,2459839.043
2022fw,ZTF22aaacnbw,185.97515416666664,-3.443855555555556,2459588.99,2459338.99,2459838.99
2021afvh,ZTF21acratrm,182.0276583333333,-3.905961111111111,2459550.999,2459300.999,2459800.999
2021afzz,ZTF21acravtt,179.06486249999998,-6.177869444444445,2459550.9998726966,2459300.999873,2459800.999873
2022mq,ZTF22aaacnam,183.63722083333332,-3.6332305555555555,2459587.135,2459337.135,2459837.135
2021afyy,ZTF21acrcjhl,203.32653749999997,3.4069666666666665,2459551.0457292013,2459301.045729,2459801.045729
2021agqe,ZTF22aaaemls,196.78753749999998,-3.088166666666667,2459573.054,2459323.054,2459823.054
2021afwe,ZTF21acqyvqd,128.66961666666666,17.405744444444444,2459550.934699097,2459300.934699,2459800.934699
2022dfv,ZTF22aabjkis,187.66742499999998,52.40096666666666,2459629.926,2459379.926,2459879.926
2022dcf,ZTF18aamtiwb,185.06655416666666,56.626380555555556,2459258.14465,2459008.14465,2459508.14465
2022dpg,ZTF18aawptfb,174.24128749999997,51.882505555555554,2459623.84909,2459373.84909,2459873.84909
2022cdx,ZTF22aaaffzv,175.52216249999998,56.21073611111112,2459622.963530104,2459372.96353,2459872.96353
2022cdy,ZTF22aaaffrh,190.14717916666666,52.52002777777778,2459622.966967604,2459372.966968,2459872.966968
2022cik,ZTF22aaanvux,180.7030833333333,50.03478888888889,2459623.8501735996,2459373.850174,2459873.850174
2022dpb,ZTF18aceyxwd,178.91150416666665,53.681952777777774,2459624.8864,2459374.8864,2459874.8864
2022czi,ZTF22aabseql,180.0550583333333,56.250972222222224,2458133.14578,2457883.14578,2458383.14578
2022cjp,ZTF22aaafjzo,177.1069375,50.436524999999996,2459623.8501735996,2459373.850174,2459873.850174
2022emd,ZTF20aahgkts,185.92849166666662,58.24613333333333,2459627.87141,2459377.87141,2459877.87141
2022cjz,ZTF18acybdds,172.73502083333332,50.05508333333333,2459623.805289398,2459373.805289,2459873.805289
2022cog,ZTF22aaawivb,176.79817083333333,76.17245833333334,2459621.97,2459371.97,2459871.97
2022bzy,ZTF22aaafjiq,174.29913333333332,65.37769999999999,2459621.937060197,2459371.93706,2459871.93706
2022bzz,ZTF22aaafjdw,176.23012499999996,63.61317777777778,2459621.9690162037,2459371.969016,2459871.969016
2022cad,ZTF22aaafbvg,173.08049583333332,68.06948333333332,2459621.91479,2459371.91479,2459871.91479
2022cij,ZTF22aaaoakc,169.88786666666664,76.01511666666667,2459621.9699768983,2459371.969977,2459871.969977
2022eld,ZTF22aaasaop,164.50334999999998,72.33270555555555,2459622.871,2459372.871,2459872.871
2022cnk,ZTF18aamstrn,174.18587499999995,69.45025277777778,2459621.969,2459371.969,2459871.969
2022cii,ZTF22aaaoann,171.58962499999998,74.18813611111112,2459623.8622917016,2459373.862292,2459873.862292
2022bzp,ZTF22aaaftvr,288.3987041666666,75.16575277777778,2459621.9889235995,2459371.988924,2459871.988924
2022dmc,ZTF22aabzjge,273.95666249999994,69.75759166666667,2459631.016,2459381.016,2459881.016
2022cgc,ZTF22aaaoxhi,272.30404166666665,71.68952222222222,2459621.988,2459371.988,2459871.988
2022bjk,ZTF18abhgzey,260.98116666666664,75.48202500000001,2459505.72309,2459255.72309,2459755.72309
2022cwj,ZTF22aaayscc,282.1091833333333,74.99626666666667,2459622.035,2459372.035,2459872.035
2022dto,ZTF22aacaafk,279.2117666666666,74.7253638888889,2459630.949,2459380.949,2459880.949
2022byp,ZTF22aaafnde,270.54734583333334,75.76755277777778,2459621.989,2459371.989,2459871.989
2022eba,ZTF22aabowtj,257.6003416666666,79.69627777777778,2459630.99097,2459380.99097,2459880.99097
2022cds,ZTF22aaafktr,153.48089583333334,37.62357222222222,2459622.845405104,2459372.845405,2459872.845405
2022arf,ZTF22aaaflab,149.3386083333333,36.877230555555556,2459607.891,2459357.891,2459857.891
2022ccs,ZTF22aaafgpg,154.522425,39.42078333333333,2459622.948,2459372.948,2459872.948
2022cbs,ZTF22aaafklz,144.90928749999998,39.46986944444445,2459617.86999,2459367.86999,2459867.86999
2022egw,ZTF21abcscsv,145.6894333333333,41.445302777777776,2459622.83144,2459372.83144,2459872.83144
2022dgy,ZTF22aabnxqh,151.1245958333333,36.38142777777778,2459629.908,2459379.908,2459879.908
2022bdu,ZTF22aaaybuv,144.21747916666666,37.69416944444444,2459605.05236,2459355.05236,2459855.05236
2022egy,ZTF19aarhslx,146.3018083333333,41.41853611111111,2459622.84541,2459372.84541,2459872.84541
2022cxh,ZTF22aabnvrz,155.4289,24.66839166666667,2459587.97912,2459337.97912,2459837.97912
2022dqy,ZTF20acnzjgx,157.916825,24.75037777777778,2459623.80071,2459373.80071,2459873.80071
2022dvr,ZTF18aalozvy,149.87457499999996,21.389191666666665,2459623.83946,2459373.83946,2459873.83946
2022dxh,ZTF22aaaiowc,151.71467916666663,19.695416666666667,2459623.839,2459373.839,2459873.839
2022dbs,ZTF22aabtvdh,138.84435,27.943080555555557,2459629.842,2459379.842,2459879.842
2022cmp,ZTF22aaasazj,146.25947083333332,20.34483611111111,2459624.7594792014,2459374.759479,2459874.759479
2022eav,ZTF22aachgve,171.8089083333333,44.350994444444446,2459628.923,2459378.923,2459878.923
2022ckk,ZTF22aaajgss,178.25056666666663,44.13063611111111,2459622.97213,2459372.97213,2459872.97213
2022ece,ZTF19acmxxff,163.05315,43.28575277777777,2459623.80167,2459373.80167,2459873.80167
2022cof,ZTF22aaafjln,173.09563333333332,45.30204444444444,2459623.805,2459373.805,2459873.805
2022cgk,ZTF22aaaybet,175.84544166666663,42.04076111111111,2459623.8298610994,2459373.829861,2459873.829861
2022cjq,ZTF22aaafjrx,171.88528749999998,39.74048055555556,2459623.8298610994,2459373.829861,2459873.829861
2022cjr,ZTF22aaafjrb,166.10658333333333,39.706163888888895,2459623.801666701,2459373.801667,2459873.801667
2022cdw,ZTF22aaafgfv,169.67067916666664,47.46143888888889,2459622.949247697,2459372.949248,2459872.949248
2022dni,ZTF18aaqkdao,175.73129583333332,42.09826944444445,2459625.78097,2459375.78097,2459875.78097
2022blw,ZTF22aaayewi,144.7,48.57533055555556,2459616.04,2459366.04,2459866.04
2022cco,ZTF22aaaiehv,145.27531666666667,52.19633888888889,2459622.83,2459372.83,2459872.83
2022cdu,ZTF22aaafhdz,154.54503333333332,43.504675,2459623.005231505,2459373.005232,2459873.005232
2022cqh,ZTF22aaafgye,146.44553749999997,50.17659722222222,2459622.830405104,2459372.830405,2459872.830405
2022egs,ZTF19aailfge,157.76484583333334,46.438027777777776,2459627.95517,2459377.95517,2459877.95517
2022cda,ZTF22aaajnij,159.01903749999997,47.635152777777776,2459622.9487615973,2459372.948762,2459872.948762
2022cbh,ZTF22aaausmx,158.0370333333333,54.24061944444445,2459621.82061,2459371.82061,2459871.82061
2022bkm,ZTF22aaafgjv,158.00980833333332,46.94483333333333,2459613.948,2459363.948,2459863.948
2022ccq,ZTF22aaahvbf,152.1716208333333,64.6768388888889,2459622.95,2459372.95,2459872.95
2022cdq,ZTF22aaafnqy,163.93757499999998,59.18510555555555,2459619.99207,2459369.99207,2459869.99207
2022cdd,ZTF22aaaiwiv,161.45636666666667,66.93956944444444,2459622.8710764004,2459372.871076,2459872.871076
2022cdp,ZTF22aaafnrn,162.93928333333332,54.173833333333334,2459622.81424,2459372.81424,2459872.81424
2022dvt,ZTF18abwtmla,158.61411666666666,61.805638888888886,2459622.94973,2459372.94973,2459872.94973
2022bii,ZTF22aaayfie,165.8463875,55.39590555555556,2459613.948,2459363.948,2459863.948
2022cmr,ZTF22aaarajp,155.58169166666664,67.42177222222223,2459622.884328704,2459372.884329,2459872.884329
2022cuf,ZTF22aaaikjo,173.02872916666664,60.697688888888884,2459624.768205995,2459374.768206,2459874.768206
2022cdv,ZTF22aaafhci,163.46115416666663,54.118875,2459623.006192095,2459373.006192,2459873.006192
2022csi,ZTF20abotyav,193.40717499999997,54.22235277777778,2459622.96697,2459372.96697,2459872.96697
2022doy,ZTF18aawygjb,195.57142499999998,57.05129722222222,2459622.96697,2459372.96697,2459872.96697
2022cox,ZTF18aaiwewk,196.6435083333333,54.96283888888889,2459625.8619443984,2459375.861944,2459875.861944
2022ciz,ZTF22aaajtmm,210.39796666666666,58.239536111111114,2459623.8681134027,2459373.868113,2459873.868113
2022ccz,ZTF22aaajqyk,199.99067499999998,63.16107777777778,2459622.966493102,2459372.966493,2459872.966493
2022dhl,ZTF19adcfyij,199.87806666666665,67.89878055555556,2459625.01275,2459375.01275,2459875.01275
2022bjn,ZTF22aaayjci,200.30420833333332,61.45753055555556,2459614.036,2459364.036,2459864.036
2022cou,ZTF22aaafbml,191.56327916666666,61.23817777777778,2459622.966493102,2459372.966493,2459872.966493
2022cot,ZTF22aaafnni,202.0151125,60.72777777777778,2459625.9033565046,2459375.903357,2459875.903357
2022cea,ZTF22aaacwka,197.88015,59.266647222222225,2459602.1137,2459352.1137,2459852.1137
2022cag,ZTF18aarliov,185.33949166666662,64.12797777777777,2459621.937060197,2459371.93706,2459871.93706
2022dmr,ZTF18acidwhi,204.0577875,64.28047222222222,2459623.80773,2459373.80773,2459873.80773
2022cih,ZTF22aaaoauf,203.27077916666667,61.92540277777778,2459623.05601,2459373.05601,2459873.05601
